sample,time_s,pitch_deg,roll_deg,density_system,density_lab,density_error,total_indicated_volume_gal,total_true_volume_gal,total_indicated_weight_lb,total_true_weight_lb,total_weight_error_lb,probe_height_T1,indicated_volume_gal_T1,indicated_weight_lb_T1,true_volume_gal_T1,true_weight_lb_T1,volume_error_in3_T1,fuel_wl_T1,probe_height_T2,indicated_volume_gal_T2,indicated_weight_lb_T2,true_volume_gal_T2,true_weight_lb_T2,volume_error_in3_T2,fuel_wl_T2,probe_height_T3,indicated_volume_gal_T3,indicated_weight_lb_T3,true_volume_gal_T3,true_weight_lb_T3,volume_error_in3_T3,fuel_wl_T3,probe_height_T4,indicated_volume_gal_T4,indicated_weight_lb_T4,true_volume_gal_T4,true_weight_lb_T4,volume_error_in3_T4,fuel_wl_T4,probe_height_T5,indicated_volume_gal_T5,indicated_weight_lb_T5,true_volume_gal_T5,true_weight_lb_T5,volume_error_in3_T5,fuel_wl_T5,phase,active_tanks,scale_gross_weight_lb,dry_weight_lb
10,10.0,0.23322229820903886,-0.18596598662361774,6.733414474958235,6.71,0.023414474958235232,664.7622014733265,663.5662337662336,4476.1194298056,4452.529428571427,23.590001234172632,14.589995484534448,57.829000289993495,389.38662762500616,57.748051948051845,387.4894285714279,18.699066988521736,102.82199999999997,17.362697887360927,152.86539165494327,1029.3060408895549,152.72727272727275,1024.8000000000002,31.905472291888145,102.64,19.292063288038552,169.7082288648855,1142.7158447583452,169.69696969696966,1138.6666666666665,2.6008677885620273,99.6,17.351327646399806,152.34009920961066,1025.769029134566,152.72727272727275,1024.8000000000002,-89.43708257994876,102.64,21.764878129985323,132.01948145389358,888.9418873981273,130.66666666666669,876.7733333333334,312.50021584940987,104.56,1,[1],,12000.0
11,11.0,0.24794591393552742,-0.14149331907529977,6.733706032442424,6.71,0.02370603244242364,664.8406079767826,663.2623376623375,4476.84121254595,4450.490285714284,26.350926831665674,14.520806162749125,57.4354185120624,386.7532241105298,57.444155844155745,385.45028571428503,-2.018323713562495,102.74399999999997,17.378688472870923,152.75486675807574,1028.6063677737932,152.72727272727272,1024.8,6.374221115496766,102.64,19.287499618559153,169.77305296539308,1143.2018308992344,169.69696969696966,1138.6666666666665,17.5752350058101,99.6,17.37144259015428,152.78418984297585,1028.803820807475,152.72727272727272,1024.8,13.147853727423353,102.64,21.802666001060942,132.0930798982756,889.4759689549173,130.66666666666666,876.7733333333333,329.50145650166814,104.56,1,[1],,12000.0
12,12.0,0.24828706874739648,-0.15593475492095307,6.733997080664497,6.71,0.023997080664496906,664.1296479553773,662.9584415584413,4472.247110514251,4448.451142857141,23.79596765710994,14.458035577826392,57.30243802724376,385.87445039041773,57.14025974025963,383.4111428571421,37.46318429333405,102.66599999999997,17.350236296320897,152.42248530787825,1026.4125710908793,152.72727272727272,1024.8,-70.4058938801245,102.64,19.30371953827662,169.64947523398578,1142.419070961924,169.69696969696966,1138.6666666666665,-10.971220949279086,99.6,17.386702224918295,152.54511912514707,1027.2383868583584,152.72727272727272,1024.8,-42.077482091030106,102.64,21.827606025909507,132.2101302611224,890.3026312126711,130.66666666666666,876.7733333333333,356.5400903192749,104.56,1,[1],,12000.0
13,13.0,0.26984902219928314,-0.20480452864761525,6.73428757366457,6.71,0.02428757366457024,663.0158093434392,662.6545454545452,4464.9391260046805,4446.411999999998,18.52712600468203,14.335204969344975,56.89251684514709,383.1305692247763,56.83636363636351,381.37199999999916,12.971391229008077,102.58799999999997,17.36247298172231,152.46399103865863,1026.7363602829453,152.7272727272727,1024.7999999999997,-60.818070069850364,102.64,19.311809386793282,169.37480317331986,1140.6186323019704,169.69696969696966,1138.6666666666665,-74.42046696310717,99.6,17.340583874109953,152.37536032919422,1026.139495597554,152.7272727272727,1024.7999999999997,-81.2917639561274,102.64,21.825308657899363,131.90913795711936,888.3140685974344,130.66666666666666,876.7733333333333,287.0108680945741,104.56,1,[1],,12000.0
14,14.0,0.2780007188223312,-0.2346885765341377,6.73457746557043,6.71,0.024577465570430057,662.8116445089092,662.3506493506492,4463.756365027379,4444.3728571428555,19.38350788452317,14.309934617833804,56.6857397356071,381.7545054426099,56.53246753246739,379.3328571428562,35.40587892527219,102.50999999999996,17.378288188665525,152.72147130595945,1028.5145791658756,152.72727272727272,1024.8,-1.3401283233688446,102.64,19.256335046563997,169.10061008416145,1138.8211580870054,169.69696969696966,1138.6666666666665,-137.75907055869902,99.6,17.3537411780938,152.4967621473615,1027.0012579300744,152.72727272727272,1024.8,-53.247943959497206,102.64,21.814621690855272,131.80706123581967,887.6648644018129,130.66666666666666,876.7733333333333,263.4311454743438,104.56,1,[1],,12000.0
15,15.0,0.2595348623764431,-0.26343429128300944,6.734866710604782,6.71,0.024866710604782405,663.0608008748594,662.046753246753,4465.626114919037,4442.333714285713,23.292400633324178,14.213319604615718,56.410417768883605,379.9166447629627,56.22857142857127,377.29371428571324,42.006504612149,102.43199999999996,17.36693687552989,152.62042523787673,1027.878221292922,152.72727272727275,1024.8000000000002,-24.681770050483465,102.64,19.265356884069774,169.45078887464544,1141.2284770775689,169.69696969696966,1138.6666666666665,-56.867769956894335,99.6,17.368924348983636,152.74385097372289,1028.7094771725042,152.72727272727275,1024.8000000000002,3.8295749299795716,102.64,21.81174277737821,131.83531801973083,887.89329461308,130.66666666666666,876.7733333333333,269.95846255782817,104.56,1,[1],,12000.0
16,16.0,0.26581452943432865,-0.25958101164532127,6.735155263092487,6.71,0.025155263092487168,663.1568988710916,661.7428571428569,4466.464677687724,4440.29457142857,26.170106259154636,14.104014088029178,55.81849785758355,375.94624962342056,55.92467532467515,375.2545714285703,-24.52699489816041,102.35399999999996,17.351363671166773,152.4979645023587,1027.0974682289525,152.72727272727275,1024.8000000000002,-52.97019995514711,102.64,19.341436751066986,170.1574372610909,1146.036759123366,169.69696969696966,1138.6666666666665,106.36800731200492,99.6,17.38676978407473,152.6276341051116,1027.9708131363968,152.72727272727275,1024.8000000000002,-23.016521719226148,102.64,21.833796921546412,132.05536514494682,889.4133875755888,130.66666666666666,876.7733333333333,320.7893484827182,104.56,1,[1],,12000.0
17,17.0,0.2454787321234054,-0.26556239264867393,6.7354430774677585,6.71,0.025443077467758535,662.3325725951943,661.4389610389608,4461.103341067713,4438.255428571427,22.84791249628597,14.032867242046796,55.54772340718098,374.1385290919909,55.620779220779035,373.2154285714273,-16.875892941150596,102.27599999999995,17.357356262693646,152.30508265603248,1025.8422146387288,152.7272727272727,1024.7999999999997,-97.52590645648888,102.64,19.289741587565242,169.4801004276709,1141.5235691940964,169.69696969696963,1138.6666666666663,-50.09680120801204,99.6,17.34444124851361,152.6566488450532,1028.2101686928402,152.7272727272727,1024.7999999999997,-16.314116792702407,102.64,21.827225933527043,132.34301725925675,891.388859450057,130.66666666666669,876.7733333333334,387.23698688830336,104.56,1,[1],,12000.0
18,18.0,0.2620929508283168,-0.2733494781808103,6.735730108281371,6.71,0.02573010828137079,662.8589225360029,661.1350649350646,4464.838802068703,4436.216285714284,28.62251635441953,13.955627233477758,55.31234091639929,372.5690000701143,55.316883116882906,371.1762857142843,-1.0492483117141091,102.19799999999995,17.39612003483414,152.9826697739501,1030.4499748416622,152.72727272727272,1024.8,58.99671778247284,102.64,19.290588734233417,169.44041541959692,1141.304907701482,169.69696969696966,1138.6666666666665,-59.26403807310271,99.6,17.37857512876924,152.82944544983079,1029.4178971483705,152.72727272727272,1024.8,23.601898910914315,102.64,21.81525761520955,132.29405097622578,891.0970223070744,130.66666666666666,876.7733333333333,375.9257755081562,104.56,1,[1],,12000.0
19,19.0,0.25997350310030853,-0.25233152652180457,6.736016310207834,6.71,0.026016310207833904,661.76426684622,660.8311688311685,4457.654894988867,4434.177142857141,23.477752131726447,13.852636816015039,54.812311650737804,369.2166252795647,55.012987012986805,369.13714285714144,-46.35600867952053,102.11999999999995,17.40447331441567,152.66772300500304,1028.3722722039922,152.72727272727272,1024.8,-13.755985844298266,102.64,19.29123524247301,169.60546883307057,1142.46520436001,169.69696969696966,1138.6666666666665,-21.136699560687703,99.6,17.347859086359136,152.3203188320585,1026.0321520288035,152.72727272727272,1024.8,-94.0063497944866,102.64,21.82242489636447,132.35844452535014,891.5686411164972,130.66666666666669,876.7733333333334,390.80068535588,104.56,1,[1],,12000.0
20,20.0,0.25517652079840025,-0.2400026243147182,6.736301638052541,6.71,0.02630163805254071,661.1167953803127,660.5272727272724,4453.482151664447,4432.137999999997,21.344151664449782,13.801897562665548,54.6198974136188,367.93610441762206,54.70909090909069,367.09799999999854,-20.603697454007488,102.04199999999994,17.376751490975984,152.50081058097442,1027.2914601209582,152.72727272727272,1024.8,-52.312755794911936,102.64,19.300764483011157,169.73763145343366,1143.4038847989236,169.69696969696963,1138.6666666666663,9.392865743189759,99.6,17.328996557979384,152.29659748761458,1025.9158191256465,152.72727272727272,1024.8,-99.48598036103067,102.64,21.788088889556263,131.96185844467126,888.9348832012965,130.66666666666666,876.7733333333333,299.1893007190629,104.56,1,[1],,12000.0
21,21.0,0.2405061647023374,-0.22856115145498354,6.736586046758921,6.71,0.026586046758921178,661.2106247946933,660.2233766233763,4454.30226896068,4430.098857142855,24.203411817824417,13.706436952661372,54.412600996118314,366.5551686383112,54.405194805194576,365.05885714285563,1.71083010338225,101.96399999999994,17.388318050847126,152.91580976531716,1030.130510393877,152.72727272727275,1024.8000000000002,43.55205578825553,102.64,19.29961533840306,169.3493441807619,1140.8364290358948,169.69696969696966,1138.6666666666665,-80.30149424399133,99.6,17.37977028374899,152.63524225631818,1028.2404432275807,152.72727272727275,1024.8000000000002,-21.259038790507475,102.64,21.78431723859583,131.89762759617787,888.5397176650163,130.66666666666666,876.7733333333333,284.35197471709034,104.56,1,[1],,12000.0
22,22.0,0.26405192982879466,-0.214466441614753,6.736869491415541,6.71,0.026869491415540736,661.1557665136778,659.9194805194801,4454.120112499452,4428.059714285711,26.060398213740882,13.656762308740023,54.256839729315686,365.5212482730495,54.10129870129846,363.01971428571267,35.92997747197842,101.88599999999994,17.367016607100858,152.85983912106067,1029.7967866373615,152.7272727272727,1024.7999999999997,30.622836965019815,102.64,19.294587032906584,169.60668078368585,1142.6180733118676,169.69696969696966,1138.6666666666665,-20.85673896856315,99.6,17.37353146716908,152.40084313171178,1026.7045905600348,152.7272727272727,1024.7999999999997,-75.40523657457379,102.64,21.815283246586663,132.03156374790376,889.479413717139,130.66666666666666,876.7733333333333,315.2912257657699,104.56,1,[1],,12000.0
23,23.0,0.2598208208891307,-0.19437987139207932,6.737151927263205,6.71,0.02715192726320481,660.8265803486379,659.6155844155841,4452.089069382579,4426.020571428569,26.068497954009217,13.61834948075062,54.017517678536166,363.92422333392415,53.797402597402346,360.98057142856976,50.84658374191167,101.80799999999994,17.353524013884062,152.68226067468123,1028.6435867633318,152.72727272727272,1024.8,-10.397784148633946,102.64,19.269883014520484,169.57342076735708,1142.441898535414,169.69696969696966,1138.6666666666665,-28.539802740509913,99.6,17.37631210007181,152.42970143099865,1026.9420567680074,152.72727272727272,1024.8,-68.73896943931322,102.64,21.794830116298897,132.12367979706488,890.1373039819022,130.66666666666666,876.7733333333333,336.57003312198503,104.56,1,[1],,12000.0
24,24.0,0.25015605623697723,-0.2562971534459135,6.737433309702018,6.71,0.02743330970201807,660.2349546018378,659.3116883116879,4448.288975364022,4423.981428571426,24.30754679259644,13.447054219405166,53.333857687805846,359.33330932073017,53.49350649350623,358.9414285714268,-36.87887411679003,101.72999999999993,17.34948477897302,152.6819507893969,1028.684461038767,152.72727272727272,1024.8,-10.469367649318883,102.64,19.343102524454974,169.8860010693828,1144.5956024569323,169.69696969696966,1138.6666666666665,43.66624702743138,99.6,17.352462784436653,152.57087664698517,1027.9361064118357,152.72727272727272,1024.8,-36.127494546424714,102.64,21.764979533398762,131.7622684082671,887.7394961357566,130.66666666666666,876.7733333333333,253.08400230970074,104.56,1,[1],,12000.0
25,25.0,0.24211182466484285,-0.2650421408656045,6.737713594298427,6.71,0.02771359429842679,660.0596497305527,659.0077922077918,4447.292875037403,4421.942285714283,25.350589323120403,13.454584942240501,53.289862338203925,359.0518299144083,53.18961038961012,356.9022857142839,23.15820012516997,101.65199999999993,17.348821041800406,152.6450650119934,1028.4787296338752,152.7272727272727,1024.7999999999997,-18.989982229511952,102.64,19.35694487063218,169.75553292970082,1143.7641619278195,169.69696969696966,1138.6666666666665,13.528106760895753,99.6,17.362635020864243,152.33598657185448,1026.3962476260465,152.72727272727272,1024.8,-90.3871019016151,102.64,21.826986003627145,132.03320287880004,889.6019059352532,130.66666666666666,876.7733333333333,315.66986500281564,104.56,1,[1],,12000.0
26,26.0,0.25183689012926136,-0.32813785282817026,6.737992736792255,6.71,0.027992736792255002,658.851750152731,658.7038961038958,4439.3383071519675,4419.903142857141,19.43516429482679,13.32909444308109,52.971570986962135,356.9220605666262,52.885714285714,354.86314285714093,19.83289798831902,101.57399999999993,17.378695321489335,152.53429957651235,1027.7750026582341,152.72727272727272,1024.8,-44.5767978256481,102.64,19.295891753572597,169.29595784208274,1140.7149343082413,169.69696969696966,1138.6666666666665,-92.63373847887851,99.6,17.365236525120512,152.28653946170135,1026.1055968041708,152.72727272727272,1024.8,-101.80938434699056,102.64,21.806391014690735,131.76338228547252,887.8207128146951,130.66666666666666,876.7733333333333,253.34130794414887,104.56,1,[1],,12000.0
27,27.0,0.2581274025152503,-0.323862125084642,6.7382706931036545,6.71,0.028270693103654487,659.0929759815972,658.3999999999996,4441.146884087268,4417.863999999998,23.28288408726985,13.265430770450832,52.66362272791946,354.8617456202072,52.58181818181789,352.823999999998,18.896850149463717,101.49599999999992,17.373108586553375,152.5108744250601,1027.6595555179942,152.72727272727272,1024.8,-49.988007811116404,102.64,19.299649976800236,169.8510100151166,1144.5020829789155,169.69696969696966,1138.6666666666665,35.583313491944864,99.6,17.35556883932915,152.20323902121393,1025.5866248920963,152.72727272727272,1024.8,-121.05178609958239,102.64,21.80584046293162,131.86422979228712,888.5368750780541,130.66666666666666,876.7733333333333,276.6370820183256,104.56,1,[1],,12000.0
28,28.0,0.26530078072201757,-0.32086704450018744,6.738547419340113,6.71,0.0285474193401134,658.5225521107317,658.0961038961036,4437.485444103037,4415.824857142855,21.660586960181718,13.209467098049432,52.37964114270557,352.96269564813986,52.277922077921765,350.78485714285506,23.49710396505907,101.41799999999992,17.355265547891555,152.40569819369347,1026.9930242558412,152.72727272727272,1024.8,-74.28371725681063,102.64,19.303823093104935,169.3471724549651,1141.15395191895,169.69696969696966,1138.6666666666665,-80.80316290305927,99.6,17.393822859061782,152.50499577202802,1027.6621456960743,152.72727272727272,1024.8,-51.34597666152695,102.64,21.824275155401853,131.88504454733962,888.7136265840313,130.66666666666669,876.7733333333334,281.44529043544753,104.56,1,[1],,12000.0
29,29.0,0.272764192974955,-0.2864089376334944,6.738822871803341,6.71,0.02882287180334142,658.9004238838743,657.7922077922074,4440.213246709569,4413.785714285711,26.427532423857883,13.118548769631087,52.146695730554995,351.40734587803365,51.97402597402565,348.7457142857121,39.88671375827835,101.33999999999992,17.34855754239494,152.62447723477283,1028.5093179867156,152.72727272727272,1024.8,-23.745758767479856,102.64,19.304024638935775,169.72793153501885,1143.7664670120566,169.69696969696966,1138.6666666666665,7.152184589365788,99.6,17.364156576283932,152.33014161093942,1026.5258423528405,152.72727272727272,1024.8,-91.73728787299478,102.64,21.81679725918896,132.07117777258816,890.0042734799222,130.66666666666666,876.7733333333333,324.4420654678652,104.56,1,[1],,12000.0
30,30.0,0.31436950306261474,-0.24817018072499186,6.739097006996207,6.71,0.02909700699620732,658.5196882334451,657.4883116883112,4437.828060022085,4411.746571428568,26.08148859351695,13.051429839459784,51.77551557996531,348.9202220806297,51.670129870129536,346.7065714285692,24.344098972063875,101.26199999999992,17.36542657721249,152.6520368307424,1028.7368845179308,152.72727272727272,1024.8,-17.379492098509218,102.64,19.304837026332226,169.38518465833988,1141.5031909605182,169.69696969696966,1138.6666666666665,-72.02234392348328,99.6,17.334865564350434,152.27533546374238,1026.1982574630497,152.72727272727272,1024.8,-104.3975078755102,102.64,21.89632309188748,132.43161570065513,892.4695049999569,130.66666666666666,876.7733333333333,407.7032268513358,104.56,1,[1],,12000.0
31,31.0,0.3045975077042963,-0.24001254674727096,6.7393697816295814,6.71,0.029369781629581482,659.0489432482366,657.1844155844152,4441.574532742075,4409.707428571426,31.867104170648417,12.96127656027388,51.39053094699849,346.3397913261015,51.36623376623342,344.6674285714262,5.612648756730778,101.18399999999991,17.36881587578861,152.71092105047742,1029.1753666524082,152.72727272727275,1024.8000000000002,-3.777237339723797,102.64,19.292263618130477,169.8504361125729,1144.6848965336796,169.69696969696966,1138.6666666666665,35.45074200435192,99.6,17.38165310483976,152.6834784143467,1028.9904205797407,152.72727272727275,1024.8000000000002,-10.116486285922292,102.64,21.875943609527315,132.41357672384112,892.384057650145,130.66666666666666,876.7733333333333,403.5362232073021,104.56,1,[1],,12000.0
32,32.0,0.29280667804582255,-0.25306320341471616,6.739641152629193,6.71,0.029641152629192646,658.5002709029599,656.8805194805191,4438.05552479506,4407.668285714283,30.387239080776453,12.900878690523271,51.23627641682772,345.3141170463367,51.06233766233731,342.6282857142834,40.17985228728321,101.10599999999991,17.386559763535946,152.75462649571983,1029.511366985055,152.72727272727272,1024.8,6.318720511284482,102.64,19.30022671260809,169.4549395566006,1142.065484151958,169.69696969696966,1138.6666666666665,-55.90896242525196,99.6,17.389791678691903,152.57396422025195,1028.293768078584,152.72727272727272,1024.8,-35.41426512179896,102.64,21.85672368698029,132.48046421355977,892.8707885331265,130.66666666666669,876.7733333333334,418.9872333323001,104.56,1,[1],,12000.0
33,33.0,0.2751031567004068,-0.23636548519053796,6.739911077142408,6.71,0.02991107714240826,658.6728462999165,656.5766233766229,4439.396412989726,4405.629142857139,33.76727013258642,12.789407950424511,50.792447742152696,342.33658117251184,50.75844155844119,340.5891428571404,7.85542843735675,101.0279999999999,17.38501737977463,152.87076571374698,1030.3353672053252,152.72727272727272,1024.8,33.14687987555226,102.64,19.313584148983438,170.0145522734676,1145.8829641433513,169.69696969696966,1138.6666666666665,73.36157517101674,99.6,17.36866093654204,152.88754786442655,1030.4484774085886,152.72727272727272,1024.8,37.023556682535855,102.64,21.813716505224686,132.10753270612275,890.3930230599498,130.66666666666666,876.7733333333333,332.84005511435316,104.56,1,[1],,12000.0
34,34.0,0.28617171358491267,-0.25029389751759984,6.740179512545023,6.71,0.030179512545022824,656.9137473000417,656.2727272727268,4427.716581060919,4403.5899999999965,24.126581060922945,12.722750676217862,50.57781049056924,340.90352205791953,50.45454545454508,338.54999999999745,28.47422332158203,100.9499999999999,17.350425158129344,152.2999704501454,1026.5291405892824,152.72727272727272,1024.8,-98.70682601641602,102.64,19.27457667691292,169.12180491777272,1139.9113246314078,169.69696969696966,1138.6666666666665,-132.86306399449677,99.6,17.37624018943103,152.69623365125966,1029.2000256990082,152.72727272727272,1024.8,-7.170026559018879,102.64,21.84688263831716,132.2179277902946,891.1725680833008,130.66666666666666,876.7733333333333,358.3413195580506,104.56,1,[1],,12000.0
